period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose,amount_trades,performance
5m,500,2.0,0.5,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,5,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,5,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,5,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.01,5,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,40,low,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,40,low,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,30,low,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,5,30,low,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.5,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,0.25,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,1.0,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.5,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,0.5,0.25,0.1,0.005,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,1.0,0.1,0.01,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.5,0.1,0.01,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,6,30,high,poc,0.0,0,0,0,0,0.0
5m,500,2.0,0.25,0.1,0.01,6,30,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,6,40,high,poc,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,6,40,high,wa,0.0,0,0,0,0,0.0
5m,500,1.0,1.0,0.1,0.01,6,30,high,poc,0.0,0,0,0,0,0.0
